#{"t_start": 1519520023.233818, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
1200.0,548,17947.817261
1800.0,683,17950.554993
1800.0,678,17953.444547
1400.0,684,17956.131482
1400.0,677,17958.830078
800.0,476,17960.860263
1800.0,682,17963.609112
1800.0,680,17966.316145
1200.0,542,17968.65438
1600.0,682,17971.44242
1000.0,679,17974.190296
1600.0,679,17976.925924
1600.0,675,17979.820898
1800.0,679,17982.562271
1200.0,545,17984.706785
1200.0,608,17987.262336
1800.0,679,17990.000092
1600.0,683,17992.716374
1000.0,537,17994.84175
1200.0,550,17997.228905
1200.0,545,17999.384537
1600.0,682,18002.089958
1800.0,679,18004.770704
1800.0,738,18007.852025
1000.0,545,18010.092797
1600.0,676,18012.828617
1200.0,604,18015.668535
1800.0,681,18018.384597
1600.0,678,18021.425538
1200.0,544,18024.180694
1600.0,680,18027.698699
1200.0,542,18030.415392
1800.0,680,18033.835263
1800.0,684,18037.110207
1800.0,684,18040.118095
600.0,406,18041.913243
1800.0,684,18044.86066
1800.0,680,18047.972892
1400.0,607,18050.770994
1000.0,549,18053.056505
1800.0,678,18056.227361
1800.0,680,18059.114788
1800.0,684,18061.949117
1000.0,546,18064.185407
1800.0,684,18067.360472
1200.0,552,18069.646085
1800.0,682,18072.532743
400.0,414,18074.3293
1600.0,674,18077.34141
1600.0,683,18080.196841
1400.0,607,18082.750688
1800.0,683,18085.446936
1800.0,683,18088.132996
1800.0,683,18090.843393
1800.0,680,18093.746758
1000.0,547,18095.957797
1800.0,681,18098.695328
1200.0,611,18101.263313
1600.0,678,18103.945156
1800.0,680,18106.640652
1800.0,682,18109.67656
1800.0,681,18112.375693
1800.0,684,18115.081443
1400.0,683,18117.808061
1200.0,546,18120.173856
1600.0,680,18122.84289
1600.0,679,18125.537486
1400.0,747,18128.56396
1800.0,680,18131.352876
800.0,480,18133.33346
1800.0,678,18136.009883
1800.0,680,18138.701558
1800.0,677,18141.398345
1200.0,608,18143.912727
1800.0,682,18146.865323
1600.0,680,18150.046496
1600.0,677,18152.958145
1600.0,678,18155.832267
1200.0,608,18158.471447
800.0,482,18160.625719
800.0,538,18162.864989
800.0,541,18165.121747
600.0,409,18166.75517
1800.0,680,18169.556064
1800.0,679,18172.315189
1800.0,684,18175.309428
1800.0,681,18178.0837
1600.0,681,18180.965415
1400.0,607,18183.535999
1200.0,673,18186.296514
1200.0,546,18188.484737
1800.0,680,18191.3736
1600.0,679,18194.090499
1600.0,684,18196.792866
1600.0,679,18199.547466
600.0,407,18201.146713
1600.0,679,18204.065837
1600.0,681,18206.8375
1600.0,683,18209.568514
1400.0,610,18212.12814
1400.0,610,18214.664361
1200.0,606,18216.970557
1800.0,683,18219.853607
1800.0,678,18222.571773
1600.0,682,18225.315495
1800.0,684,18228.008527
1800.0,678,18230.925611
1800.0,684,18233.739281
1200.0,548,18235.901823
1400.0,679,18238.621668
1600.0,675,18241.513316
1800.0,682,18244.285158
1200.0,549,18246.431699
1600.0,677,18249.150317
1600.0,684,18252.031042
1600.0,673,18254.69574
1800.0,680,18257.460293
1600.0,680,18260.202067
1800.0,683,18263.08723
1800.0,682,18265.772063
1800.0,680,18268.464783
1600.0,682,18271.18328
1000.0,605,18273.697042
1400.0,610,18276.232322
1400.0,607,18278.537302
600.0,409,18280.348131
1800.0,681,18283.047203
1400.0,674,18285.800825
1600.0,683,18288.550672
1600.0,684,18291.547706
1600.0,680,18294.256402
1800.0,683,18296.958168
1600.0,680,18299.632412
1600.0,681,18302.508639
1800.0,677,18305.226819
1800.0,683,18307.926647
1800.0,683,18310.622514
1800.0,684,18313.649016
1800.0,680,18316.625179
1800.0,680,18319.595671
1200.0,610,18322.77067
1800.0,679,18326.475032
1400.0,609,18329.740368
1600.0,677,18333.191962
1200.0,550,18335.943289
1800.0,684,18339.008049
1800.0,682,18342.241498
1800.0,683,18345.138698
1200.0,606,18347.754153
1800.0,679,18350.645794
1200.0,544,18352.857652
1800.0,683,18355.661131
1600.0,684,18358.603849
600.0,409,18360.337563
1400.0,679,18363.046468
1600.0,683,18365.742435
1800.0,682,18368.85315
1800.0,684,18371.590888
1800.0,677,18374.44144
1800.0,677,18377.231627
1600.0,681,18380.160084
1600.0,679,18382.848233
1800.0,680,18385.681266
1800.0,682,18388.381373
1800.0,684,18391.43799
1400.0,739,18394.362763
1800.0,682,18397.470433
1400.0,671,18400.224236
1200.0,546,18402.404607
1600.0,681,18405.176073
1600.0,680,18408.134494
1200.0,546,18410.430835
1800.0,678,18413.166127
1800.0,684,18415.906633
1800.0,680,18418.812155
1200.0,677,18421.826396
1200.0,545,18424.046417
800.0,543,18426.188112
1200.0,553,18428.454492
1400.0,606,18431.085705
1600.0,677,18433.978863
1200.0,544,18436.400782
1800.0,683,18439.394549
2000.0,747,18442.481441
1800.0,679,18445.585249
1800.0,681,18448.347133
1200.0,607,18451.032048
1800.0,683,18453.882844
1600.0,683,18456.656563
1200.0,543,18458.859008
1600.0,684,18461.73195
1800.0,682,18464.450448
1800.0,678,18467.385901
1800.0,679,18470.34416
1800.0,682,18473.318179
1600.0,678,18476.021582
1800.0,683,18478.735902
1000.0,552,18480.920326
1600.0,678,18483.82335
1800.0,682,18486.53589
1400.0,609,18489.056313
1600.0,681,18491.792096
1200.0,604,18494.296094
1800.0,682,18497.079468
1200.0,608,18499.535566
1800.0,680,18502.66473
1800.0,678,18505.48929
1400.0,677,18508.28747
1800.0,681,18511.414819
1800.0,683,18514.36553
1200.0,543,18516.521816
1800.0,680,18519.220577
1600.0,673,18521.904382
1800.0,682,18524.917602
1600.0,678,18527.714847
1800.0,679,18530.500836
1800.0,683,18533.439168
1800.0,681,18536.526473
1800.0,679,18539.332789
1400.0,613,18542.089108
1600.0,678,18544.975362
1800.0,678,18547.681478
1400.0,679,18550.545766
1800.0,679,18553.504793
1800.0,682,18556.331334
1800.0,681,18559.149277
1200.0,548,18561.373206
1800.0,684,18564.342068
1800.0,679,18567.04831
1000.0,539,18569.230746
1800.0,680,18571.948251
1200.0,542,18574.127465
1400.0,618,18576.703268
1400.0,681,18579.556494
1200.0,548,18582.057552
1800.0,684,18584.893087
1800.0,682,18587.690336
1800.0,679,18590.550104
1000.0,554,18592.97813
1800.0,677,18595.78315
1200.0,549,18598.067122
1800.0,682,18600.894137
1200.0,550,18603.347075
1600.0,677,18606.052685
1600.0,668,18608.823255
1600.0,680,18611.582228
1200.0,543,18613.799206
1600.0,680,18616.813197
1800.0,682,18619.667816
1200.0,683,18622.460778
1800.0,678,18625.313554
1800.0,682,18628.311351
1600.0,680,18631.146755
1200.0,552,18633.394406
1800.0,678,18636.157778
1200.0,546,18638.59702
1000.0,545,18640.905219
1800.0,684,18643.695219
1600.0,678,18646.445226
1800.0,677,18649.375059
1800.0,679,18652.15194
1200.0,543,18654.333718
1200.0,612,18656.884139
1400.0,681,18659.651381
1600.0,682,18662.380035
1800.0,678,18665.304299
1400.0,608,18667.643986
1400.0,610,18670.189111
1800.0,678,18672.933852
1600.0,679,18675.729921
1800.0,679,18678.70123
1800.0,679,18681.539853
1600.0,681,18684.266595
1800.0,681,18687.051378
1800.0,677,18690.051599
1800.0,682,18692.76688
1800.0,679,18695.69919
1400.0,607,18698.249876
1800.0,679,18701.10602
1800.0,680,18703.896209
1800.0,683,18706.833474
1600.0,680,18709.65668
1800.0,684,18712.67741
1600.0,679,18715.554385
1800.0,682,18718.660595
1800.0,744,18721.868891
1200.0,545,18724.39268
1800.0,680,18727.275352
1800.0,683,18730.289403
1800.0,682,18733.064553
1800.0,682,18735.99022
1800.0,681,18738.774603
1400.0,608,18741.371753
1800.0,678,18744.276598
1800.0,746,18747.434682
1800.0,678,18750.283754
600.0,410,18751.969471
1800.0,678,18755.064681
1600.0,684,18757.878477
1800.0,684,18760.842574
600.0,404,18762.499703
1800.0,681,18765.334555
1800.0,682,18768.171637
1800.0,679,18771.327221
1600.0,679,18774.392732
1200.0,543,18776.820341
1800.0,684,18779.695222
1800.0,679,18782.673144
1800.0,684,18785.450727
1800.0,683,18788.442631
1800.0,684,18791.349438
1600.0,679,18794.373688
1400.0,680,18797.101664
1600.0,678,18799.878805
1800.0,678,18802.632268
1800.0,684,18805.586136
1800.0,681,18808.329994
1800.0,681,18811.24913
1800.0,681,18814.163173
1200.0,554,18816.624869
1800.0,682,18819.52686
1800.0,682,18822.29876
1800.0,683,18825.256215
1800.0,681,18828.30545
600.0,413,18830.087073
1200.0,542,18832.324406
1600.0,669,18835.157034
1600.0,671,18837.989828
1800.0,680,18841.034536
1600.0,746,18844.058824
1400.0,680,18847.151658
1400.0,677,18849.999633
1800.0,681,18852.84912
1800.0,683,18855.716135
1400.0,679,18858.752329
1400.0,684,18861.651916
1600.0,678,18864.424717
1800.0,679,18867.233379
1800.0,682,18870.268814
1200.0,543,18872.460062
1800.0,679,18875.227598
1600.0,680,18878.068513
1800.0,682,18881.101562
1800.0,683,18883.930445
1800.0,678,18886.713241
1600.0,681,18889.593199
1800.0,684,18892.587534
1800.0,682,18895.354346
1000.0,540,18897.583167
1800.0,677,18900.341995
1800.0,684,18903.292117
1800.0,683,18906.239013
1600.0,678,18909.156667
1200.0,545,18911.355265
1200.0,547,18913.536537
1800.0,682,18916.45091
1800.0,679,18919.243464
1800.0,681,18921.994593
1800.0,677,18924.75205
1000.0,612,18927.320238
1800.0,681,18930.05887
1800.0,680,18933.035521
1600.0,684,18935.902401
1800.0,684,18938.847079
1800.0,677,18941.746863
1800.0,679,18944.86057
1800.0,683,18947.957104
1200.0,547,18950.542133
1800.0,679,18953.423863
1800.0,681,18956.507138
1200.0,552,18958.797537
1800.0,680,18961.675063
1200.0,544,18963.914603
1600.0,672,18967.017745
1600.0,683,18969.750953
1400.0,606,18972.288357
1600.0,677,18975.214671
1600.0,683,18978.138451
1800.0,681,18981.159708
1800.0,679,18984.251019
1800.0,683,18987.024679
1800.0,683,18989.775442
1800.0,682,18992.576005
1600.0,680,18995.489411
1600.0,679,18998.236558
1800.0,681,19001.071837
1800.0,684,19003.866243
1800.0,684,19006.85978
1600.0,746,19009.75789
1800.0,678,19012.772867
1400.0,610,19015.166951
1600.0,684,19018.095216
1600.0,680,19020.956101
1800.0,745,19024.269603
1200.0,545,19026.614801
1800.0,683,19029.704245
1200.0,545,19032.000223
1400.0,682,19034.965214
1600.0,677,19037.766485
1400.0,683,19040.646683
1600.0,681,19043.511392
1800.0,679,19046.577693
1000.0,541,19048.954333
1600.0,682,19051.784873
1200.0,546,19054.158355
1200.0,543,19056.497861
1200.0,541,19058.991213
1600.0,681,19061.899113
1800.0,682,19064.855084
1600.0,678,19067.664042
1800.0,678,19070.754387
1600.0,682,19073.618078
1600.0,683,19076.403115
1800.0,679,19079.167127
1800.0,677,19082.150941
1600.0,684,19084.979833
1400.0,678,19087.897397
1600.0,677,19090.804311
1800.0,681,19093.93274
1000.0,549,19096.211518
1600.0,680,19099.107235
1800.0,682,19101.95402
1000.0,554,19104.377247
1600.0,681,19107.148107
1800.0,679,19109.96646
1200.0,542,19112.172301
1600.0,680,19114.952856
1800.0,678,19117.951306
1800.0,681,19120.706425
1200.0,543,19122.907524
1600.0,680,19125.730408
1800.0,684,19128.725243
1600.0,682,19131.620657
1400.0,680,19134.534762
1800.0,677,19137.324658
1200.0,549,19139.751512
1200.0,679,19142.618717
1200.0,546,19145.021578
1400.0,678,19147.77062
1800.0,678,19150.745664
1800.0,680,19153.500992
1200.0,542,19155.734271
1800.0,680,19158.769027
1800.0,682,19161.973822
1800.0,679,19164.987134
1800.0,677,19167.843592
1800.0,678,19170.618328
1800.0,679,19173.356304
1800.0,684,19176.357155
1200.0,541,19178.663898
1400.0,606,19181.367636
1800.0,678,19184.301556
1800.0,684,19187.303764
2000.0,745,19190.596547
1600.0,682,19193.603044
1800.0,679,19196.433453
1800.0,682,19199.467884
1800.0,681,19202.404528
1800.0,678,19205.208787
1200.0,609,19207.75055
1800.0,680,19210.496499
1600.0,677,19213.27021
1600.0,681,19216.317572
1600.0,682,19219.192011
1800.0,683,19222.269114
1200.0,543,19224.585601
1800.0,678,19227.721119
1800.0,684,19230.593249
1200.0,548,19232.929053
1800.0,684,19235.925702
1800.0,677,19238.947651
1800.0,680,19241.693678
1800.0,677,19244.425278
1800.0,679,19247.199296
1800.0,678,19249.978929
1400.0,675,19252.93208
1800.0,681,19255.695286
1800.0,683,19258.452335
1800.0,683,19261.443388
1800.0,681,19264.923476
1800.0,681,19267.99216
1800.0,677,19270.944807
1600.0,681,19273.848867
1200.0,542,19276.341124
1800.0,682,19279.287295
1600.0,684,19282.202428
1800.0,684,19285.041902
1800.0,682,19288.024749
1800.0,683,19290.765653
1800.0,681,19293.569874
1800.0,680,19296.555502
1800.0,677,19299.348571
1800.0,683,19302.225852
1000.0,541,19304.450415
1600.0,679,19307.276052
1800.0,678,19310.36456
1200.0,545,19312.620742
1600.0,680,19315.736727
1200.0,546,19318.035047
1800.0,678,19321.11596
1200.0,609,19323.577108
1600.0,681,19326.812693
1800.0,679,19329.602465
1800.0,684,19332.512836
1800.0,678,19335.311578
1800.0,680,19338.249207
1600.0,679,19341.095774
1800.0,684,19343.831028
1800.0,684,19346.598031
1200.0,542,19348.812581
1800.0,679,19351.844166
1800.0,678,19354.581144
1400.0,680,19357.316632
1800.0,684,19360.11033
1600.0,679,19363.029061
1200.0,543,19365.240436
1800.0,680,19367.950829
1800.0,683,19370.757312
1800.0,678,19373.679743
1400.0,680,19376.410877
1800.0,684,19379.234344
1800.0,677,19381.967041
1800.0,679,19384.943409
1600.0,680,19387.668703
1800.0,678,19390.48211
1800.0,681,19393.795238
1800.0,681,19397.523515
1000.0,546,19400.409172
1200.0,542,19403.009491
1200.0,544,19405.643954
1600.0,680,19408.776823
1800.0,748,19412.273794
1200.0,541,19414.690912
1800.0,680,19417.88936
1800.0,677,19420.872932
1800.0,681,19423.850049
1800.0,682,19426.724474
1600.0,679,19429.845001
1800.0,679,19432.725433
1800.0,677,19435.565779
1600.0,742,19438.845339
1600.0,678,19441.661279
1800.0,683,19444.45944
1800.0,684,19447.403314
1200.0,549,19449.644468
1800.0,682,19452.397521
1800.0,679,19455.169785
1800.0,677,19458.093003
2000.0,748,19461.207036
1200.0,547,19463.618448
1800.0,682,19466.381609
1600.0,684,19469.134228
1800.0,743,19472.312933
1600.0,674,19475.066295
1800.0,680,19477.815777
1400.0,681,19480.768493
1200.0,543,19482.955086
1800.0,684,19485.708348
1800.0,680,19488.427683
1600.0,747,19491.550016
1800.0,679,19494.301554
1800.0,682,19497.336712
1600.0,682,19500.185266
2000.0,745,19503.304206
1800.0,678,19506.065533
1000.0,552,19508.291599
1600.0,682,19511.063869
1600.0,742,19514.288806
1800.0,684,19517.088601
1800.0,680,19520.134986
1200.0,546,19522.314433
1400.0,684,19525.128399
1800.0,683,19527.884926
1600.0,684,19530.843964
1800.0,683,19533.645501
1600.0,681,19536.589911
1800.0,677,19539.481824
1200.0,545,19541.907696
1200.0,549,19544.19559
1600.0,678,19547.163882
1600.0,683,19550.255583
1800.0,681,19553.202784
1600.0,684,19556.145334
1600.0,680,19559.054621
1800.0,679,19562.238242
1400.0,684,19565.393735
1200.0,547,19567.677838
1800.0,681,19570.624205
1800.0,683,19573.582037
1800.0,677,19576.610197
1600.0,681,19579.775409
1800.0,681,19582.782794
1800.0,682,19585.578172
1800.0,677,19588.547193
1800.0,679,19591.322274
1600.0,683,19594.0565
1800.0,679,19596.821583
1800.0,680,19599.797765
1800.0,678,19602.51772
1800.0,681,19605.293061
1800.0,677,19608.124319
1200.0,541,19610.604929
1800.0,683,19613.406227
1600.0,678,19616.136846
1600.0,677,19618.923889
1800.0,680,19621.923393
1800.0,681,19624.709697
1600.0,680,19627.462116
1200.0,549,19629.77635
1600.0,682,19632.735098
1200.0,546,19634.98756
1800.0,677,19637.811371
800.0,477,19639.861942
1400.0,610,19642.374113
1800.0,682,19645.395929
1800.0,680,19648.159332
1600.0,683,19650.871361
1200.0,547,19653.06403
1800.0,680,19656.189868
1200.0,548,19658.570675
1400.0,608,19661.199503
1600.0,681,19664.501356
1800.0,681,19667.377488
1800.0,684,19670.294988
1800.0,735,19673.568146
1800.0,683,19676.509711
1200.0,541,19678.752162
1600.0,676,19681.719433
1800.0,681,19684.502548
1800.0,684,19687.238767
1800.0,678,19689.962193
1200.0,545,19692.342901
1800.0,684,19695.273726
1800.0,680,19698.242843
1600.0,682,19701.121018
1600.0,681,19704.114613
1800.0,682,19706.986155
1800.0,682,19709.902879
1800.0,679,19712.706697
1800.0,679,19715.694265
1600.0,678,19718.480229
1800.0,680,19721.250259
1800.0,683,19724.03663
1200.0,544,19726.466564
1200.0,551,19728.694533
1800.0,680,19731.473451
1600.0,677,19734.214293
1400.0,615,19736.789221
1800.0,679,19739.610936
1800.0,677,19742.560518
1600.0,742,19745.509661
1600.0,684,19748.449004
1800.0,682,19751.324888
1800.0,681,19754.2896
1400.0,611,19756.919111
1800.0,677,19759.766946
1200.0,610,19762.435082
1800.0,679,19765.314363
1600.0,670,19768.174378
1200.0,546,19770.533062
1800.0,684,19773.704533
1600.0,682,19776.608294
1600.0,682,19779.432147
1800.0,743,19782.632089
1800.0,678,19785.40325
1800.0,681,19788.255393
1800.0,679,19791.296339
1600.0,670,19794.026508
1000.0,545,19796.213422
1800.0,681,19798.948879
2000.0,746,19802.083305
1800.0,681,19804.862999
1600.0,676,19807.584477
1800.0,679,19810.509551
1400.0,611,19812.923898
1800.0,684,19816.010429
1600.0,683,19818.817332
1200.0,620,19821.50832
1800.0,681,19824.344108
1800.0,680,19827.43713
1600.0,679,19830.569739
1800.0,678,19833.618634
1800.0,679,19836.601504
1200.0,678,19839.52172
1600.0,676,19842.354264
1600.0,684,19845.418027
1800.0,681,19848.249607
1600.0,681,19851.173635
1400.0,613,19853.794295
1200.0,543,19856.036555
1800.0,681,19858.977707
1200.0,606,19861.728951
1800.0,678,19864.637897
1400.0,684,19867.631086
1800.0,680,19870.519218
1600.0,684,19873.383889
1200.0,541,19875.68493
1800.0,680,19878.698747
1800.0,681,19881.566893
1800.0,679,19884.390315
1800.0,683,19887.223643
1600.0,679,19890.231989
1800.0,680,19893.014095
1400.0,681,19895.854694
1200.0,612,19898.426846
1200.0,545,19900.651271
1800.0,684,19903.593106
1800.0,677,19906.715307
1200.0,616,19909.373688
1800.0,682,19912.4399
1800.0,680,19915.250084
1200.0,544,19917.490358
1200.0,552,19919.688148
1600.0,680,19922.447121
1800.0,684,19925.505453
1800.0,681,19928.383465
1000.0,542,19930.816833
1600.0,681,19933.734397
1800.0,683,19936.996893
1800.0,679,19939.99315
1800.0,682,19943.007192
1800.0,681,19945.817675
1800.0,678,19948.820656
1800.0,677,19951.665472
1800.0,683,19954.470222
1800.0,684,19957.54558
1800.0,683,19960.636517
1800.0,683,19963.45601
1800.0,683,19966.304386
1000.0,543,19968.632927
1600.0,674,19971.965629
1800.0,682,19974.851285
1800.0,679,19977.679216
1800.0,684,19980.455999
1600.0,682,19983.406325
1800.0,683,19986.213796
1800.0,683,19989.11555
1800.0,681,19992.211696
1800.0,678,19994.948127
1800.0,679,19997.80485
1800.0,682,20000.736772
1800.0,678,20003.734574
1600.0,678,20006.588218
1800.0,684,20009.323165
1600.0,672,20012.042438
1800.0,678,20014.839653
1200.0,547,20017.301799
1800.0,680,20020.051395
1600.0,678,20022.801954
1200.0,543,20024.999601
1800.0,679,20028.012159
1800.0,682,20030.932269
1600.0,684,20033.761878
1600.0,679,20036.800922
1600.0,684,20039.98437
1800.0,683,20042.862108
1800.0,679,20045.711366
1600.0,673,20048.597961
1000.0,542,20051.083193
1600.0,684,20053.985094
1600.0,680,20056.853623
1800.0,678,20059.676229
1800.0,677,20062.664304
1800.0,681,20065.437979
1600.0,679,20068.233551
1800.0,684,20071.075836
1800.0,678,20074.033932
1800.0,682,20076.807028
1600.0,675,20079.552109
1800.0,682,20082.368751
1800.0,681,20085.413254
1800.0,678,20088.272752
1600.0,684,20091.390488
1400.0,614,20094.244364
1400.0,684,20097.293203
600.0,413,20099.042994
1800.0,682,20102.098086
1800.0,683,20105.33686
800.0,474,20107.389219
1600.0,682,20110.612027
1200.0,609,20113.212061
1800.0,681,20116.431658
1600.0,682,20119.514309
1800.0,681,20122.506757
1800.0,681,20125.484908
1600.0,680,20128.683697
1200.0,547,20131.035624
1600.0,676,20134.00326
1200.0,545,20136.213365
1200.0,614,20138.84044
1200.0,542,20141.18878
1600.0,673,20144.190845
1800.0,679,20147.354374
1600.0,681,20150.475759
1400.0,610,20153.28763
1600.0,679,20156.345939
1800.0,681,20159.128839
1800.0,680,20162.023904
1800.0,681,20165.426803
1000.0,542,20167.686084
1800.0,681,20170.712362
1800.0,681,20173.562936
1800.0,681,20176.888308
1400.0,616,20179.435546
1200.0,548,20182.067297
1800.0,678,20185.046511
1800.0,678,20187.853524
1800.0,677,20190.682722
1800.0,680,20193.507385
1200.0,547,20195.981638
1800.0,684,20199.129776
1600.0,685,20202.14659
1800.0,747,20205.516781
1400.0,607,20208.113015
1400.0,680,20211.081693
1200.0,548,20213.438688
1800.0,679,20216.218246
1600.0,745,20219.429548
600.0,406,20221.17994
1200.0,541,20223.511698
1600.0,684,20226.655639
1800.0,680,20229.626335
1800.0,682,20232.526105
1800.0,680,20235.421609
1800.0,679,20238.482473
1800.0,680,20241.372583
1800.0,681,20244.186198
1200.0,604,20246.815947
1600.0,683,20249.635425
1000.0,543,20251.889856
1800.0,678,20254.826866
1400.0,676,20257.744615
1800.0,681,20260.52292
1600.0,681,20263.333713
1600.0,683,20266.351058
1600.0,684,20269.423303
1600.0,683,20272.499291
1600.0,684,20275.283035
1800.0,747,20278.543648
1600.0,685,20281.507822
1800.0,680,20284.519395
1600.0,681,20287.396629
1800.0,681,20290.240773
1600.0,742,20293.49603
1800.0,681,20296.263752
1600.0,682,20299.286457
1600.0,681,20302.06918
1800.0,683,20304.83344
1600.0,683,20307.641438
1200.0,542,20309.871679
1800.0,681,20312.875659
1800.0,678,20315.69354
1800.0,678,20318.528819
1800.0,683,20321.429008
1800.0,742,20324.73139
1800.0,684,20327.677251
1800.0,679,20330.862481
1000.0,534,20333.125735
1400.0,608,20335.759714
1600.0,683,20338.564841
1600.0,674,20341.378599
1600.0,674,20344.156199
1200.0,541,20346.398457
1400.0,674,20349.497617
1800.0,683,20352.50909
1800.0,681,20355.478767
1800.0,680,20358.320592
1800.0,679,20361.655664
1800.0,684,20364.584434
1800.0,683,20367.477265
1600.0,681,20370.444597
1800.0,684,20373.606939
1400.0,606,20376.135674
1800.0,677,20379.26544
1800.0,684,20382.206892
1600.0,679,20385.097555
1800.0,677,20388.008918
1800.0,677,20391.161315
1200.0,611,20393.750424
1600.0,684,20396.925875
1600.0,682,20399.879701
1800.0,744,20403.383069
1800.0,681,20406.37904
1800.0,680,20409.313038
1200.0,545,20411.748375
1800.0,682,20415.110076
1200.0,609,20417.694994
1200.0,552,20420.169863
1600.0,675,20423.569233
1800.0,680,20426.445255
1400.0,683,20429.272869
1800.0,679,20432.124588
1600.0,679,20435.083876
1400.0,685,20437.926967
1800.0,683,20440.721274
1800.0,681,20443.686467
1200.0,543,20445.869757
1600.0,679,20448.64568
1600.0,680,20451.655412
1000.0,611,20454.321385
1800.0,680,20457.136099
1800.0,678,20459.974446
1800.0,684,20463.063418
1800.0,679,20465.779055
1800.0,679,20468.575175
1800.0,682,20471.369943
1600.0,678,20474.33805
1800.0,679,20477.237036
1200.0,601,20479.903988
1800.0,682,20482.753537
1400.0,682,20485.578859
1600.0,679,20488.669641
1800.0,679,20491.996789
1600.0,678,20494.825235
600.0,539,20497.055057
1600.0,679,20499.891382
1800.0,684,20502.869709
1800.0,684,20506.051491
1800.0,680,20509.013064
1800.0,680,20511.972219
1800.0,680,20514.955024
1800.0,681,20517.921795
1800.0,677,20520.832622
1800.0,684,20523.713203
1800.0,684,20526.662211
1800.0,684,20529.489851
1800.0,682,20532.214208
1800.0,681,20534.93507
1200.0,547,20537.35521
1800.0,682,20540.23705
1800.0,678,20543.015632
1600.0,678,20545.804063
1800.0,682,20548.817084
1800.0,683,20551.574738
1800.0,684,20554.365898
1400.0,679,20557.135183
1800.0,679,20560.079402
1400.0,670,20562.838368
1800.0,681,20565.610837
1600.0,678,20568.339869
1600.0,681,20571.320634
1600.0,676,20574.101761
1800.0,678,20576.866806
1400.0,608,20579.417359
1800.0,682,20582.176231
1600.0,678,20584.90741
1800.0,681,20587.65158
1800.0,683,20590.773539
1600.0,678,20593.728236
1800.0,683,20596.66923
1200.0,545,20598.96692
1800.0,677,20602.101435
1800.0,678,20604.98485
1200.0,676,20607.79511
1800.0,681,20610.642644
1800.0,684,20613.701553
1600.0,681,20616.495879
1800.0,681,20619.354413
1800.0,684,20622.165624
1800.0,681,20625.225506
1600.0,681,20628.157949
1800.0,745,20631.497675
1800.0,678,20634.354547
1800.0,683,20637.174064
1800.0,683,20639.960652
1800.0,680,20642.932141
1800.0,680,20645.722796
1600.0,674,20648.45489
1600.0,682,20651.306833
1800.0,679,20654.243345
1400.0,680,20656.99225
1600.0,684,20659.790968
1800.0,681,20662.568899
800.0,540,20664.99682
1200.0,539,20667.178882
1800.0,682,20670.10033
1800.0,742,20673.425309
1200.0,549,20675.746103
1400.0,678,20678.632839
1200.0,548,20680.952446
1200.0,548,20683.460079
1200.0,546,20685.713171
1800.0,682,20688.522024
1800.0,679,20691.481398
1800.0,683,20694.454734
1800.0,679,20697.274532
1800.0,681,20700.039673
1800.0,683,20702.820265
1600.0,676,20705.783216
1800.0,683,20708.608474
1800.0,677,20711.43891
1800.0,681,20714.200485
1800.0,680,20717.144846
1800.0,679,20719.92209
1800.0,678,20722.731811
800.0,607,20725.319415
1200.0,546,20727.556851
1800.0,681,20730.29454
1600.0,683,20733.224365
1600.0,677,20736.031581
1800.0,681,20738.955143
1600.0,679,20741.826306
1800.0,680,20744.842257
1800.0,684,20747.702622
1000.0,545,20749.989983
1800.0,681,20752.864111
1800.0,682,20755.841858
1800.0,679,20758.66505
1800.0,681,20761.476859
1800.0,682,20764.303648
1800.0,683,20767.232718
1000.0,535,20769.439586
1600.0,682,20772.204473
1800.0,683,20774.949564
1600.0,678,20777.712381
1800.0,682,20780.751513
1800.0,683,20783.604311
800.0,478,20785.711009
1800.0,683,20788.48753
1800.0,680,20791.237705
1600.0,680,20794.049271
1800.0,677,20797.042443
1800.0,748,20800.076439
1800.0,679,20803.079672
1200.0,544,20805.352318
1800.0,683,20808.167224
1200.0,553,20810.562323
1200.0,674,20813.583812
1600.0,680,20816.381059
1800.0,682,20819.242193
1800.0,682,20821.991044
1400.0,681,20824.98788
1800.0,684,20827.793091
1600.0,676,20830.582598
1600.0,680,20833.342687
1800.0,680,20836.359502
1800.0,683,20839.206336
1800.0,677,20842.159316
1600.0,678,20844.963232
1200.0,543,20847.47657
800.0,548,20849.68246
1000.0,555,20851.969697
1800.0,679,20854.788704
1800.0,680,20857.775316
1800.0,681,20860.577172
1800.0,678,20863.4301
1200.0,543,20866.02176
1800.0,677,20869.070933
1800.0,682,20872.412276
1800.0,681,20875.446069
1800.0,678,20878.411088
1600.0,681,20881.316989
1600.0,684,20884.454219
1800.0,683,20887.394006
1600.0,681,20890.245724
1600.0,682,20893.283459
1800.0,679,20896.118803
1600.0,684,20898.909824
1400.0,679,20901.787453
1600.0,682,20904.791716
1800.0,682,20907.676868
1800.0,681,20910.469352
1800.0,683,20913.312395
1800.0,684,20916.3005
1800.0,679,20919.041201
1800.0,678,20921.9184
1800.0,684,20924.902353
1600.0,681,20928.13486
1800.0,683,20931.197213
1400.0,681,20934.192863
1600.0,677,20937.175827
1800.0,678,20940.317943
1600.0,684,20943.269088
1800.0,679,20946.19681
1800.0,678,20949.107096
