#{"t_start": 1519520023.2295725, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
0.0,338,1970.524259
0.0,476,1972.590334
0.0,284,1973.768095
200.0,400,1975.654906
0.0,278,1977.118011
0.0,280,1979.028143
200.0,348,1983.778829
0.0,275,1985.024721
200.0,340,1986.638176
200.0,408,1988.399284
0.0,275,1989.619461
0.0,340,1991.0604
0.0,337,1992.326553
200.0,410,1994.128859
0.0,533,1996.619136
0.0,402,1998.30621
0.0,342,1999.794748
0.0,472,2001.954139
0.0,292,2003.101771
0.0,412,2004.804499
200.0,414,2006.499672
0.0,279,2007.776516
0.0,276,2008.89988
200.0,404,2010.740995
0.0,472,2012.552895
0.0,342,2014.020057
0.0,277,2015.11334
200.0,342,2016.562408
0.0,403,2018.24736
200.0,340,2019.492992
200.0,346,2020.948394
0.0,346,2022.405954
0.0,398,2024.151667
0.0,273,2025.396305
0.0,337,2026.856465
0.0,341,2030.936588
200.0,406,2033.274513
0.0,463,2035.280071
0.0,368,2036.604491
200.0,476,2038.59251
0.0,345,2040.049091
200.0,534,2042.187392
0.0,430,2043.87684
200.0,401,2045.467566
0.0,280,2046.568472
0.0,275,2047.663162
0.0,529,2049.796831
0.0,278,2051.073397
0.0,463,2052.861833
200.0,344,2054.29952
0.0,341,2055.616229
0.0,288,2057.012319
0.0,533,2059.214546
0.0,271,2060.376028
0.0,272,2061.517005
0.0,464,2063.430058
0.0,404,2065.085153
200.0,337,2066.616042
200.0,470,2068.597197
0.0,403,2070.262052
0.0,409,2072.024127
200.0,406,2073.741783
0.0,341,2075.018786
0.0,400,2076.831947
0.0,282,2077.938923
200.0,343,2079.201715
0.0,404,2080.807575
200.0,477,2082.823724
200.0,418,2084.465229
0.0,352,2085.956412
200.0,408,2087.618006
0.0,281,2088.799596
0.0,341,2090.318347
0.0,410,2092.125526
0.0,288,2093.370009
0.0,276,2094.519067
200.0,540,2096.866358
0.0,359,2098.547761
0.0,530,2100.906081
0.0,357,2102.394155
0.0,434,2104.091051
0.0,455,2106.039909
0.0,284,2107.244145
0.0,276,2108.398898
0.0,342,2109.894232
0.0,471,2111.755751
200.0,470,2113.847389
200.0,343,2115.120375
200.0,346,2116.59033
200.0,492,2118.797015
200.0,355,2120.409855
0.0,332,2121.662699
0.0,287,2122.841098
0.0,418,2124.782725
0.0,412,2126.635603
200.0,470,2128.596907
0.0,427,2130.496771
200.0,422,2132.175001
0.0,532,2134.605017
200.0,340,2137.037474
0.0,428,2140.183915
0.0,538,2143.449697
200.0,418,2145.871276
0.0,362,2147.949794
0.0,492,2150.791734
200.0,344,2152.245165
0.0,276,2153.429884
0.0,360,2155.135346
0.0,286,2156.390009
0.0,475,2158.75327
0.0,344,2160.412207
0.0,605,2163.083602
0.0,283,2164.303005
0.0,340,2165.938097
0.0,283,2167.178589
0.0,336,2168.774466
0.0,346,2170.241666
200.0,346,2171.920912
0.0,462,2174.112087
0.0,414,2175.932896
200.0,353,2177.432066
0.0,338,2179.167186
0.0,421,2181.027833
200.0,538,2183.441234
0.0,288,2184.893295
0.0,480,2186.896478
0.0,410,2188.785237
0.0,292,2190.263408
0.0,353,2191.710602
0.0,411,2193.53821
200.0,417,2195.629721
200.0,346,2197.076596
0.0,483,2199.382145
0.0,346,2201.274201
0.0,406,2204.858053
0.0,277,2208.630826
0.0,468,2210.689434
200.0,540,2213.348173
200.0,336,2214.749202
200.0,354,2216.456479
0.0,478,2218.506424
0.0,535,2221.126769
200.0,407,2222.929173
0.0,470,2224.932052
0.0,543,2227.609175
0.0,277,2228.813101
0.0,345,2230.264712
0.0,271,2231.465729
0.0,592,2234.33434
200.0,398,2235.930446
0.0,348,2237.475824
0.0,466,2239.347962
0.0,466,2241.322839
200.0,535,2243.46259
0.0,526,2245.597322
0.0,344,2247.041631
0.0,402,2248.637916
0.0,539,2250.795378
200.0,343,2252.099849
0.0,405,2253.757193
200.0,543,2256.10482
0.0,341,2257.375113
200.0,424,2259.029625
0.0,479,2261.007636
0.0,339,2262.475098
200.0,535,2264.618499
200.0,354,2266.081607
200.0,404,2267.69728
200.0,466,2269.514042
200.0,347,2270.964655
0.0,342,2272.472251
200.0,341,2273.718107
0.0,466,2275.698812
0.0,338,2276.941632
0.0,405,2278.58181
0.0,476,2280.607238
0.0,347,2282.067272
0.0,473,2283.840533
0.0,344,2285.283895
0.0,401,2286.874673
0.0,402,2288.489302
0.0,408,2290.113925
0.0,404,2291.743176
200.0,410,2293.367589
0.0,344,2294.852002
200.0,469,2296.834572
0.0,334,2298.071948
0.0,345,2299.598498
200.0,347,2300.890182
0.0,535,2303.221423
200.0,406,2304.840716
0.0,400,2306.475293
0.0,405,2308.093388
0.0,348,2309.564384
0.0,543,2311.79218
0.0,528,2313.906316
0.0,603,2316.219288
0.0,477,2318.205393
0.0,278,2319.283412
200.0,413,2320.924848
0.0,464,2322.901267
0.0,341,2324.36186
0.0,532,2326.53071
0.0,293,2327.643723
200.0,415,2329.303275
0.0,340,2330.796926
200.0,344,2332.057495
200.0,346,2333.498904
200.0,354,2334.965085
0.0,344,2336.248993
0.0,347,2337.83655
0.0,417,2339.467125
0.0,290,2340.582955
200.0,354,2342.155042
0.0,404,2343.765044
200.0,480,2345.820061
0.0,294,2346.943752
0.0,557,2349.132027
0.0,398,2350.773806
200.0,537,2352.921314
0.0,282,2354.210905
0.0,412,2355.858082
200.0,354,2357.142522
0.0,545,2359.546026
0.0,352,2360.838619
0.0,472,2362.855888
200.0,337,2364.290242
200.0,547,2366.460609
0.0,540,2368.604489
0.0,411,2370.22738
0.0,346,2371.713402
0.0,479,2373.566743
0.0,341,2375.00195
0.0,350,2376.460844
400.0,418,2378.130137
0.0,418,2379.802222
0.0,411,2381.445077
0.0,411,2383.085066
0.0,485,2385.119418
0.0,413,2386.80864
200.0,466,2388.821697
0.0,298,2389.960843
0.0,413,2391.573573
200.0,535,2393.747279
200.0,408,2395.379276
0.0,416,2397.215272
0.0,352,2398.525622
200.0,428,2400.411876
0.0,538,2402.666825
0.0,535,2404.982177
0.0,354,2406.596918
0.0,350,2407.906642
200.0,477,2409.915582
0.0,352,2411.393193
0.0,549,2413.672261
200.0,410,2415.373439
0.0,611,2417.922575
0.0,343,2419.211318
200.0,487,2421.324662
0.0,347,2422.840233
200.0,413,2424.505613
0.0,284,2425.634112
0.0,541,2427.881478
200.0,356,2429.425806
200.0,419,2431.11145
200.0,421,2432.795548
200.0,343,2434.277371
0.0,552,2436.50401
200.0,352,2437.993118
200.0,416,2439.65096
0.0,543,2441.869394
0.0,669,2444.64945
0.0,344,2446.2077
200.0,485,2448.293374
200.0,343,2449.644016
200.0,351,2451.171029
0.0,413,2452.950979
200.0,341,2454.522558
0.0,408,2456.154893
0.0,540,2458.340154
200.0,483,2460.356492
0.0,543,2462.555869
0.0,486,2464.610402
200.0,352,2465.92177
0.0,540,2468.327648
200.0,413,2469.960405
200.0,410,2471.584997
0.0,295,2472.74582
0.0,484,2474.77897
0.0,624,2477.408518
0.0,344,2478.710512
200.0,416,2480.407042
0.0,409,2482.257983
200.0,420,2483.955702
200.0,412,2485.621274
0.0,610,2488.272283
200.0,402,2489.908478
0.0,338,2491.223469
0.0,477,2493.245641
0.0,540,2495.412829
200.0,347,2496.893166
200.0,416,2498.568872
200.0,536,2500.851743
200.0,465,2502.837315
200.0,554,2505.04741
200.0,354,2506.532304
0.0,543,2508.832031
0.0,350,2510.303784
0.0,482,2512.149729
200.0,477,2514.207445
200.0,544,2516.437384
0.0,487,2518.456574
200.0,476,2520.33164
200.0,358,2521.849374
0.0,340,2523.330563
0.0,464,2525.113394
0.0,280,2526.284411
200.0,412,2528.112971
200.0,421,2529.904205
0.0,475,2532.023644
0.0,488,2533.965163
0.0,288,2535.180196
0.0,343,2536.702102
0.0,427,2538.492268
0.0,480,2540.647416
0.0,430,2542.371188
0.0,543,2544.844683
200.0,355,2546.268326
0.0,423,2548.00759
200.0,403,2549.858952
200.0,538,2552.057015
0.0,294,2553.240701
0.0,425,2554.97578
200.0,403,2556.619094
0.0,591,2559.116058
0.0,289,2560.253226
0.0,472,2562.242646
200.0,406,2563.900952
0.0,301,2565.056504
0.0,568,2567.286583
200.0,440,2569.241416
200.0,609,2571.574493
200.0,422,2573.414701
0.0,484,2575.231752
0.0,616,2577.826042
200.0,480,2579.852449
0.0,422,2581.538261
0.0,554,2583.7153
0.0,429,2585.5799
400.0,627,2588.140125
0.0,548,2590.368379
0.0,726,2593.236499
0.0,354,2594.771605
200.0,420,2596.43261
0.0,496,2598.474529
0.0,353,2599.977655
0.0,525,2602.122427
0.0,420,2603.833173
200.0,463,2605.910406
200.0,349,2607.195142
0.0,548,2609.412177
0.0,422,2611.256474
0.0,736,2614.154672
0.0,487,2616.163179
0.0,485,2618.152667
200.0,419,2619.778645
0.0,558,2621.96119
0.0,543,2624.296115
0.0,412,2625.911573
0.0,720,2628.738625
200.0,428,2630.596822
0.0,666,2633.451777
0.0,594,2636.054163
0.0,505,2638.374806
200.0,542,2640.831949
0.0,345,2642.520525
0.0,422,2644.316605
200.0,362,2645.932603
0.0,481,2648.058718
0.0,538,2650.332711
200.0,480,2652.246694
200.0,359,2653.860704
0.0,543,2656.121947
0.0,538,2658.574998
0.0,551,2660.90042
0.0,476,2662.717227
0.0,484,2664.755466
0.0,469,2666.756656
0.0,541,2668.942896
0.0,339,2670.415861
0.0,543,2672.574407
0.0,488,2674.406257
0.0,533,2676.703995
0.0,412,2678.34703
0.0,402,2679.992244
0.0,509,2682.063285
200.0,350,2683.382721
0.0,424,2685.241721
0.0,352,2686.526772
0.0,289,2687.638461
0.0,478,2689.758977
200.0,614,2692.347694
0.0,352,2693.83924
0.0,410,2695.456147
0.0,615,2697.834295
0.0,479,2699.815339
0.0,476,2701.795557
0.0,289,2702.902683
0.0,588,2705.370707
0.0,603,2707.696371
0.0,704,2710.690901
200.0,539,2712.886942
0.0,624,2715.459464
0.0,536,2717.601412
0.0,414,2719.261683
0.0,482,2721.247893
0.0,518,2723.352203
0.0,667,2726.010036
0.0,432,2727.724311
0.0,412,2729.401738
200.0,350,2730.919698
0.0,554,2733.105843
0.0,655,2735.892107
0.0,477,2737.875576
0.0,533,2740.09069
0.0,566,2742.320001
0.0,549,2744.690752
0.0,366,2746.086085
0.0,355,2747.563053
0.0,483,2749.638383
200.0,475,2751.446678
200.0,487,2753.520389
0.0,600,2756.050063
0.0,729,2758.991948
0.0,340,2760.45192
0.0,372,2762.007262
0.0,347,2763.284824
200.0,538,2765.673586
0.0,404,2767.323334
200.0,553,2769.530333
0.0,424,2771.200038
0.0,562,2773.642426
0.0,537,2775.796757
0.0,420,2777.481493
0.0,560,2779.724555
0.0,359,2781.231715
0.0,491,2783.233497
0.0,355,2784.571768
0.0,534,2787.01656
0.0,418,2788.687051
0.0,420,2790.378317
0.0,415,2792.02979
0.0,546,2794.210631
0.0,539,2796.351197
0.0,488,2798.357307
0.0,290,2799.471725
0.0,284,2800.763785
200.0,478,2802.563244
0.0,298,2803.938024
0.0,479,2805.885403
0.0,488,2807.934335
0.0,358,2809.440311
0.0,350,2810.712173
0.0,290,2812.043399
200.0,355,2813.354666
0.0,501,2815.431637
0.0,469,2817.45729
0.0,299,2818.618333
0.0,429,2820.310358
0.0,372,2821.826618
0.0,508,2823.957946
200.0,471,2825.965299
200.0,343,2827.245522
0.0,428,2829.191407
0.0,413,2830.84235
0.0,409,2832.52576
0.0,493,2834.580405
0.0,502,2836.665799
0.0,425,2838.390753
0.0,463,2840.291017
200.0,347,2841.783358
0.0,478,2843.82976
0.0,278,2844.953893
200.0,484,2846.766195
0.0,538,2849.096752
0.0,283,2850.208302
0.0,544,2852.454987
0.0,609,2854.993187
200.0,619,2857.365073
0.0,289,2858.679459
0.0,376,2860.02049
0.0,447,2861.996703
200.0,442,2863.694687
200.0,670,2866.390138
0.0,589,2868.972951
0.0,285,2870.078989
0.0,483,2872.143236
0.0,470,2874.216313
200.0,408,2875.895542
200.0,532,2878.0801
0.0,650,2880.697146
200.0,729,2883.533434
200.0,533,2885.656248
200.0,557,2888.050328
200.0,480,2889.904372
0.0,360,2891.386474
0.0,429,2893.115884
0.0,361,2894.626189
0.0,284,2895.720644
200.0,422,2897.653265
0.0,414,2899.37654
200.0,423,2901.060402
0.0,740,2904.131134
0.0,550,2906.96172
0.0,434,2909.190113
0.0,301,2910.893122
0.0,419,2913.029407
0.0,598,2916.045344
0.0,613,2918.982177
0.0,303,2920.308605
0.0,365,2922.010452
0.0,366,2923.820288
0.0,414,2925.632032
200.0,661,2928.598231
200.0,611,2931.391011
0.0,405,2933.160323
0.0,561,2935.556593
0.0,416,2937.504377
0.0,485,2939.430691
0.0,405,2941.136207
0.0,528,2943.523637
0.0,411,2945.256729
0.0,417,2946.972621
0.0,542,2949.212734
0.0,354,2950.745088
0.0,355,2952.110536
0.0,354,2953.644331
0.0,478,2955.681638
0.0,354,2957.173658
200.0,411,2958.844104
200.0,479,2960.671884
200.0,425,2962.547201
0.0,355,2963.866843
600.0,618,2966.437294
0.0,615,2968.959279
200.0,343,2970.209014
0.0,675,2973.096357
200.0,341,2974.383059
0.0,539,2976.540353
0.0,344,2977.995055
0.0,338,2979.426234
0.0,410,2981.124036
0.0,474,2982.951458
200.0,407,2984.757751
200.0,353,2986.097796
200.0,417,2987.732079
0.0,478,2989.765203
200.0,604,2992.276329
200.0,339,2993.549431
200.0,339,2995.031258
0.0,485,2997.115446
0.0,343,2998.419949
0.0,401,3000.063984
200.0,472,3002.081659
0.0,415,3003.726817
0.0,359,3005.280477
200.0,411,3006.902087
0.0,285,3008.032712
0.0,537,3010.19141
0.0,418,3012.023276
200.0,344,3013.293924
0.0,343,3014.787378
200.0,335,3016.163267
0.0,466,3018.177587
200.0,605,3020.819222
0.0,530,3022.941446
0.0,465,3024.755586
200.0,429,3026.623023
0.0,275,3027.703927
200.0,410,3029.326944
0.0,338,3030.567304
0.0,299,3031.889065
0.0,341,3033.142603
0.0,283,3034.268929
200.0,401,3035.881797
0.0,345,3037.322234
0.0,340,3038.772931
0.0,470,3040.565456
0.0,292,3041.687718
0.0,281,3042.980749
200.0,339,3044.229401
200.0,407,3045.843056
200.0,341,3047.300153
0.0,342,3048.786929
0.0,461,3050.551575
0.0,400,3052.192481
0.0,409,3053.884743
0.0,405,3055.513705
0.0,280,3056.636806
0.0,463,3058.597819
0.0,336,3060.100716
0.0,396,3061.737177
200.0,477,3063.557707
200.0,343,3065.010278
0.0,359,3066.509241
0.0,338,3067.762756
0.0,276,3068.872839
0.0,530,3071.017945
200.0,347,3072.458538
0.0,286,3073.584817
0.0,403,3075.204075
0.0,460,3077.176475
0.0,393,3078.768596
0.0,336,3080.003031
0.0,466,3082.038991
0.0,341,3083.490671
200.0,346,3084.768908
200.0,356,3086.240927
0.0,398,3087.831432
0.0,534,3090.003832
0.0,535,3092.206966
200.0,382,3093.786824
0.0,586,3096.239518
0.0,347,3097.535043
200.0,397,3099.11258
0.0,651,3101.817024
0.0,406,3103.440337
0.0,652,3106.303348
0.0,587,3108.579189
0.0,534,3110.715836
0.0,537,3112.857849
0.0,425,3114.753688
0.0,524,3116.863539
0.0,337,3118.096837
0.0,518,3120.180149
0.0,466,3122.189054
0.0,354,3123.487183
200.0,410,3125.30288
200.0,409,3126.90812
0.0,538,3129.091383
0.0,524,3131.195722
0.0,525,3133.327375
0.0,473,3135.37216
0.0,286,3136.485494
0.0,408,3138.102736
0.0,541,3140.312115
0.0,471,3142.327777
0.0,466,3144.157524
0.0,344,3145.671122
0.0,652,3148.52308
0.0,337,3149.882508
0.0,410,3151.90481
0.0,344,3153.43171
0.0,471,3155.47788
0.0,349,3156.89137
0.0,470,3159.043637
0.0,281,3160.207949
200.0,598,3162.802858
0.0,466,3164.716821
200.0,358,3166.268811
0.0,421,3167.925107
0.0,543,3170.313188
200.0,397,3171.888623
0.0,457,3173.622247
200.0,341,3175.055055
0.0,523,3177.137443
200.0,401,3178.722193
0.0,279,3179.828689
0.0,467,3181.642895
0.0,416,3183.506302
0.0,657,3186.221254
200.0,405,3187.929794
200.0,337,3189.189058
0.0,337,3190.655147
0.0,342,3192.084693
0.0,354,3193.354154
200.0,431,3195.230238
0.0,405,3196.818198
200.0,350,3198.088882
0.0,341,3199.54745
200.0,467,3201.483956
0.0,842,3204.814049
0.0,360,3206.314409
0.0,520,3208.440944
0.0,404,3210.03867
0.0,292,3211.153333
600.0,615,3213.681157
0.0,488,3215.677871
0.0,408,3217.300472
0.0,540,3219.485307
0.0,477,3221.468176
0.0,538,3223.672796
0.0,648,3226.270602
0.0,528,3228.404698
0.0,480,3230.27141
0.0,341,3231.769232
0.0,407,3233.370245
0.0,396,3234.975896
200.0,471,3236.987808
200.0,409,3238.657254
0.0,485,3240.84408
0.0,541,3243.190633
0.0,467,3245.154323
200.0,430,3247.024075
0.0,404,3248.653572
0.0,352,3250.242303
0.0,350,3251.544781
0.0,498,3253.66729
0.0,662,3256.517397
200.0,625,3259.196688
200.0,358,3260.699985
0.0,427,3262.410355
0.0,418,3264.188413
0.0,545,3266.516895
200.0,470,3268.595727
0.0,318,3269.816266
0.0,841,3273.398227
0.0,459,3275.167442
200.0,416,3277.024019
0.0,533,3279.154888
0.0,619,3281.695559
0.0,302,3283.042265
0.0,411,3284.721142
0.0,647,3287.35134
0.0,612,3289.940914
0.0,600,3292.412389
0.0,353,3293.978092
0.0,564,3296.277527
0.0,528,3298.42039
0.0,558,3300.985809
200.0,541,3303.226406
0.0,472,3305.074989
0.0,505,3307.185577
200.0,410,3308.937641
0.0,466,3311.014362
0.0,290,3312.168843
0.0,420,3313.91525
0.0,636,3316.603919
200.0,465,3318.75326
0.0,364,3320.351611
200.0,403,3322.014718
0.0,562,3324.288486
0.0,418,3326.011775
0.0,285,3327.140594
0.0,468,3329.12732
200.0,795,3332.981797
0.0,343,3334.705788
0.0,277,3335.983575
0.0,536,3338.493393
200.0,344,3340.130165
0.0,288,3341.420369
200.0,346,3343.087919
200.0,423,3344.958682
0.0,279,3346.188715
0.0,405,3348.201268
200.0,413,3350.075083
0.0,466,3352.161482
200.0,412,3354.003606
0.0,487,3356.212198
0.0,490,3358.122479
0.0,358,3359.67117
200.0,467,3362.04715
0.0,283,3363.262224
200.0,484,3365.416015
0.0,537,3367.627814
200.0,340,3368.927654
0.0,344,3370.453781
0.0,341,3371.88301
0.0,427,3373.543413
0.0,278,3374.628263
200.0,483,3376.612767
200.0,355,3377.898432
0.0,345,3379.348434
0.0,412,3380.984598
0.0,415,3382.668112
200.0,407,3384.262646
0.0,355,3385.747519
200.0,426,3387.448652
0.0,470,3389.437461
0.0,543,3391.57501
0.0,342,3393.019512
200.0,416,3394.64343
0.0,369,3396.156598
0.0,352,3397.606623
200.0,343,3398.90975
0.0,663,3401.615071
0.0,407,3403.222902
0.0,490,3405.243856
0.0,606,3407.757831
0.0,417,3409.470478
0.0,417,3411.174246
200.0,351,3412.679651
200.0,528,3414.864598
0.0,356,3416.380893
200.0,344,3417.648423
0.0,360,3419.273164
200.0,430,3421.00453
0.0,312,3422.387778
200.0,491,3424.245402
0.0,299,3425.598351
200.0,419,3427.251058
0.0,487,3429.240203
0.0,418,3430.913863
0.0,573,3433.196451
0.0,411,3434.834106
200.0,368,3436.334589
0.0,296,3437.665812
0.0,496,3439.521944
0.0,529,3441.659497
200.0,370,3443.166487
200.0,543,3445.329768
200.0,346,3446.814539
200.0,544,3448.96398
0.0,416,3450.587615
200.0,414,3452.407171
0.0,404,3454.016712
0.0,407,3455.625203
200.0,545,3457.780192
0.0,477,3459.802681
0.0,363,3461.142695
0.0,415,3462.972841
0.0,531,3465.097897
0.0,402,3466.846579
0.0,422,3468.643668
0.0,404,3470.37929
0.0,419,3472.099283
200.0,467,3474.096037
0.0,434,3475.831957
0.0,363,3477.329621
0.0,427,3478.993121
0.0,536,3481.125598
0.0,474,3483.336848
200.0,356,3484.949284
0.0,287,3486.156332
0.0,286,3487.345963
0.0,478,3489.430864
0.0,353,3490.705679
200.0,351,3492.193883
0.0,276,3493.388288
0.0,395,3495.059901
0.0,527,3497.165816
200.0,442,3499.071963
200.0,349,3500.341473
0.0,494,3502.367413
0.0,281,3503.457584
0.0,278,3504.575619
0.0,341,3506.017447
0.0,466,3507.9945
0.0,410,3509.600263
0.0,672,3512.274784
0.0,488,3514.296506
0.0,343,3515.65661
0.0,482,3517.7047
0.0,585,3520.32811
200.0,529,3522.620019
0.0,533,3524.853263
0.0,354,3526.157954
200.0,346,3527.677544
200.0,412,3529.479936
0.0,418,3531.384477
0.0,405,3532.989347
200.0,535,3535.298427
0.0,409,3536.899843
0.0,351,3538.166268
0.0,280,3539.438664
0.0,408,3541.065367
0.0,345,3542.323774
0.0,351,3543.860285
0.0,343,3545.298968
0.0,536,3547.493384
200.0,399,3549.102706
0.0,342,3550.435207
0.0,344,3551.893378
0.0,284,3553.003499
0.0,345,3554.518379
200.0,411,3556.357349
0.0,287,3557.56924
200.0,475,3559.598358
0.0,472,3561.440528
0.0,343,3562.887127
0.0,342,3564.348642
0.0,339,3565.645144
0.0,286,3566.778579
0.0,399,3568.431514
0.0,275,3569.732816
0.0,337,3570.988413
0.0,479,3572.961452
200.0,340,3574.283981
0.0,275,3575.451728
200.0,359,3577.061349
200.0,461,3579.044871
0.0,346,3580.30289
200.0,415,3582.126559
0.0,278,3583.208133
0.0,350,3584.472071
0.0,286,3585.802172
0.0,284,3586.910809
0.0,405,3588.651259
200.0,343,3589.946449
0.0,337,3591.374909
0.0,543,3593.512204
200.0,335,3594.933308
200.0,400,3596.537225
0.0,335,3597.767468
0.0,336,3599.193707
0.0,338,3600.449847
200.0,470,3602.445376
0.0,409,3604.10008
0.0,357,3605.592239
0.0,341,3607.062887
0.0,401,3608.657106
200.0,474,3610.462635
0.0,403,3612.065302
200.0,347,3613.506665
0.0,404,3615.109389
0.0,400,3616.727208
200.0,413,3618.363542
0.0,534,3620.498477
0.0,533,3622.885508
0.0,290,3624.066719
0.0,405,3625.805571
0.0,479,3627.689835
0.0,476,3629.766311
0.0,412,3631.467102
0.0,347,3633.018036
0.0,288,3634.152759
0.0,474,3636.192245
0.0,291,3637.332261
0.0,468,3639.302952
0.0,339,3640.570191
0.0,347,3642.028041
200.0,477,3643.930116
0.0,408,3645.790392
0.0,342,3647.056319
200.0,419,3648.779663
0.0,406,3650.639456
200.0,403,3652.294015
